gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1898278781	34fbcf59-d9bb-47e7-9672-99e13ea8c736	49e47bb5-9143-42e8-a971-78ffc68e3fa7	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.366667	-120.533333							1950-08-02T00:00:00	2	8	1950	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-01045-001		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:37.505Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898278406	34fbcf59-d9bb-47e7-9672-99e13ea8c736	48120adb-4f5d-45c2-956b-d734bb7d715c	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA	Valemont; Mount Milton; Clemina: marsh beside road N of N Thompson River	British Columbia	PRESENT	3	cc6110c7-f75c-47c8-8931-f7dd3f324777	52.485	-119.295							1996-07-23T00:00:00	23	7	1996	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	996-00141-009		Bert Loro		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:36.107Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898278359	34fbcf59-d9bb-47e7-9672-99e13ea8c736	47df9d1d-2a30-4090-bec1-49e0c137390e	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA	Kamloops; Batchelor Range; Lac du Bois: small shallow pond, E side of road, SE of Lac du Bois	British Columbia	PRESENT	5	cc6110c7-f75c-47c8-8931-f7dd3f324777	50.773333	-120.43					0.15	0.15	1994-05-18T00:00:00	18	5	1994	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00156-004		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:36.159Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898278141	34fbcf59-d9bb-47e7-9672-99e13ea8c736	475d857c-3a40-46e0-8ea4-1ac5e6299680	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT	10	cc6110c7-f75c-47c8-8931-f7dd3f324777	50.375	-120.795					1.0	1.0	1992-06-23T00:00:00	23	6	1992	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	992-00070-002		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green			2020-09-05T05:34:36.262Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898277975	34fbcf59-d9bb-47e7-9672-99e13ea8c736	4684d95e-3350-4dfa-9e30-cd944e8faa83	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA	Kamloops; Batchelor Range; Lac du Bois: small pond N of Lac du Bois	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.808333	-120.45					0.5	0.5	1994-05-20T00:00:00	20	5	1994	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00176-001		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:35.685Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898277799	34fbcf59-d9bb-47e7-9672-99e13ea8c736	45bdf43a-d8c9-4ce6-9a98-41c04dd856c3	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	53.45	-125.633333							1950-07-14T00:00:00	14	7	1950	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00059-005		Dave Gillan		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:35.777Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898277637	34fbcf59-d9bb-47e7-9672-99e13ea8c736	453d17e2-618c-4b82-9ede-55167217621f	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia ambigua		SPECIES	Daphnia ambigua Scourfield, 1947	Daphnia ambigua Scourfield, 1947	Scourfield, 1947	CA	Vancouver Island; Victoria; Saanich; Rithets Bog: Small remaining wet area at Rithets Bog	British Columbia	PRESENT	6	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.483333	-123.383333					0.1	0.0	1998-06-04T00:00:00	4	6	1998	2234836	2234836	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	998-00159-001		Bert Loro		CC_BY_4_0	Royal BC Museum	Albert Loro			2020-09-05T05:34:35.861Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898277173	34fbcf59-d9bb-47e7-9672-99e13ea8c736	42e1735e-5b4f-4c6d-bb28-3fb7621208cb	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT	8	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.2	-119.383333							1969-05-31T00:00:00	31	5	1969	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-01146-003		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:41.063Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898277152	34fbcf59-d9bb-47e7-9672-99e13ea8c736	43149cd8-4cff-4586-b9cd-98b09c36b54e	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.983333	-118.868333					2.0	1.0	1996-07-17T00:00:00	17	7	1996	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	996-00100-002		Bert Loro		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:41.041Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898277039	34fbcf59-d9bb-47e7-9672-99e13ea8c736	4268d703-b2b4-4cd7-9ef2-708f5048f4ec	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.916667	-121.95											6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	993-00100-001		Dave Gillan		CC_BY_4_0	Royal BC Museum	Gail Sandercock			2020-09-05T05:34:41.077Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898277008	34fbcf59-d9bb-47e7-9672-99e13ea8c736	42486063-692f-46f0-8325-fe7cd175dc1d	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.961167	-118.903333					0.25	0.25	1996-07-17T00:00:00	17	7	1996	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	996-00106-001		Bert Loro		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:41.082Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898276547	34fbcf59-d9bb-47e7-9672-99e13ea8c736	40af14ba-bcc5-4af1-a2d7-75e703611ec8	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT	3	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.7	-120.271667					2.44	2.44	1961-10-05T00:00:00	5	10	1961	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00055-004		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:40.811Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898276404	34fbcf59-d9bb-47e7-9672-99e13ea8c736	40030e30-1362-498d-907d-8cd21506cdbf	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia thorata		SPECIES	Daphnia thorata Forbes, 1893	Daphnia thorata Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.333333	-115.833333							1958-09-01T00:00:00	1	9	1958	2234811	2234811	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00791-001		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:40.831Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898275660	34fbcf59-d9bb-47e7-9672-99e13ea8c736	3d3235c9-9ac1-463d-a935-b4d6b50d04ce	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.5	-115.9							1960-08-11T00:00:00	11	8	1960	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00590-001				CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:39.009Z		GEODETIC_DATUM_ASSUMED_WGS84
1898275511	34fbcf59-d9bb-47e7-9672-99e13ea8c736	3cb2e1da-b000-4ea0-ad63-fa97a1f94142	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA	Clearwater; Star Lake: collected from dock at Star Lake Lodge	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.655	-120.171667					1.5	1.5	1994-07-24T00:00:00	24	7	1994	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00232-002		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Jeff Green			2020-09-05T05:34:39.049Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898275318	34fbcf59-d9bb-47e7-9672-99e13ea8c736	3bd6fdbc-bd84-44da-8fd1-d135feb4f80e	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT	5	cc6110c7-f75c-47c8-8931-f7dd3f324777	53.25	-122.55							1961-07-30T00:00:00	30	7	1961	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00804-002		Dave Gillan		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:39.089Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898274965	34fbcf59-d9bb-47e7-9672-99e13ea8c736	3a92d948-0b1f-4b6f-a459-1da79f98a6f8	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA	Penticton; Apex Mountain; Nickel Plate Lake: ski area, pond near Nickel Plate Lake	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.413333	-119.934667					0.5	0.5	1996-07-15T00:00:00	15	7	1996	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	996-00084-001		Bert Loro		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:36.806Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898274674	34fbcf59-d9bb-47e7-9672-99e13ea8c736	3927c1b4-09e9-47a0-924a-28dd91686c01	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT	2	cc6110c7-f75c-47c8-8931-f7dd3f324777	54.666667	-126.0							1983-10-23T00:00:00	23	10	1983	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	984-00802-006		Gordon Green		CC_BY_4_0	Royal BC Museum	F. Sandercock			2020-09-05T05:34:36.937Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898274619	34fbcf59-d9bb-47e7-9672-99e13ea8c736	3926085f-447b-4960-b689-f84c2ab1538e	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.083333	-119.583333											2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	976-01130-005		Gordon Green		CC_BY_4_0	Royal BC Museum	J. Boone; M. Ruhman			2020-09-05T05:34:36.917Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898274062	34fbcf59-d9bb-47e7-9672-99e13ea8c736	36f6d8e1-6c84-466e-8c43-a10e85be64ab	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.021667	-120.621667							1962-08-08T00:00:00	8	8	1962	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00215-002		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:37.265Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898273587	34fbcf59-d9bb-47e7-9672-99e13ea8c736	34e7d3b5-adef-422a-9b71-6eedc1c9e2d3	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.483333	-120.483333							1950-08-10T00:00:00	10	8	1950	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00628-001		Bert Loro		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:35.186Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898272075	34fbcf59-d9bb-47e7-9672-99e13ea8c736	2ea30abe-f4c5-4e6b-969e-c380f72c761b	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	53.283333	-122.566667					7.315	7.315	1961-07-30T00:00:00	30	7	1961	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00180-006		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:40.520Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898271925	34fbcf59-d9bb-47e7-9672-99e13ea8c736	2e1b6b49-8782-4428-b802-ccf51fd9af97	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	54.816667	-127.2							1952-07-31T00:00:00	31	7	1952	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00582-003		Bert Loro		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:39.969Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898271760	34fbcf59-d9bb-47e7-9672-99e13ea8c736	2d74961e-b8f9-46fb-bf69-2d8a79a9587e	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA	Kamloops; Campbell Lake: NE end	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.561667	-120.081667							1992-05-20T00:00:00	20	5	1992	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	992-00042-001		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green			2020-09-05T05:34:40.106Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898271645	34fbcf59-d9bb-47e7-9672-99e13ea8c736	2d1ae28d-12aa-4b98-a946-a8a041eb7a2b	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	53.883333	-123.566667							1952-08-13T00:00:00	13	8	1952	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00185-003		Dave Gillan		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:40.138Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898271239	34fbcf59-d9bb-47e7-9672-99e13ea8c736	2b1fac46-4d64-49ed-b4a2-00f16d06f810	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT	2	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.5	-115.9							1960-09-19T00:00:00	19	9	1960	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00591-002				CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:40.331Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898271008	34fbcf59-d9bb-47e7-9672-99e13ea8c736	2a85ad67-4851-4da1-b6bb-c7edfead1b69	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA	Kamloops; Batchelor Range; Lac du Bois: small pond N of Lac du Bois	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.806667	-120.45					0.5	0.5	1994-05-20T00:00:00	20	5	1994	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00175-001		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:38.689Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898270920	34fbcf59-d9bb-47e7-9672-99e13ea8c736	2a1241c0-55c6-4d54-a3b1-79e563bc4469	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.316667	-121.8							1982-08-26T00:00:00	26	8	1982	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	984-00032-002		Gordon Green		CC_BY_4_0	Royal BC Museum	Gail Sandercock			2020-09-05T05:34:37.723Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898270323	34fbcf59-d9bb-47e7-9672-99e13ea8c736	280953a7-2d44-4fc9-8fcf-8030f7ce38ff	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	58.825	-122.9					0.25	0.25	1992-07-20T00:00:00	20	7	1992	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	992-00151-005		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Jeff Green; Kelly Sendall			2020-09-05T05:34:38.390Z		GEODETIC_DATUM_ASSUMED_WGS84
1898269884	34fbcf59-d9bb-47e7-9672-99e13ea8c736	25ced2cb-c808-4c89-a129-c33dd24f375f	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia thorata		SPECIES	Daphnia thorata Forbes, 1893	Daphnia thorata Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT	5	cc6110c7-f75c-47c8-8931-f7dd3f324777	53.783333	-126.25							1950-07-10T00:00:00	10	7	1950	2234811	2234811	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00859-003		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:37.795Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898269516	34fbcf59-d9bb-47e7-9672-99e13ea8c736	246469ac-5b91-4c1f-bdbc-4e1a086f9f19	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.916667	-121.95							1952-08-23T00:00:00	23	8	1952	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	993-00093-001		Dave Gillan		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:38.130Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898269340	34fbcf59-d9bb-47e7-9672-99e13ea8c736	23fe52d0-acd4-45f5-93bf-e5dad26535ed	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA	100 Mile House; Little Fort; Thuya Lake: Thuya Lake, through weeds closer to shore	British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	51.408333	-120.358333			1325.88		0.5	0.5	1996-07-20T00:00:00	20	7	1996	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	996-00121-001		Bert Loro		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:38.386Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898268661	34fbcf59-d9bb-47e7-9672-99e13ea8c736	20c2a5cf-b535-463e-b11b-679c3fb69d88	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia thorata		SPECIES	Daphnia thorata Forbes, 1893	Daphnia thorata Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.46	-120.496667					3.5	3.5	1994-07-22T00:00:00	22	7	1994	2234811	2234811	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00224-005		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Jeff Green			2020-09-05T05:34:36.281Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898268054	34fbcf59-d9bb-47e7-9672-99e13ea8c736	1e43bf2f-0ae6-4358-85c9-ce13875147da	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia thorata		SPECIES	Daphnia thorata Forbes, 1893	Daphnia thorata Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT	5	cc6110c7-f75c-47c8-8931-f7dd3f324777	51.2545	-119.856667					1.5	1.5	1994-07-22T00:00:00	22	7	1994	2234811	2234811	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00220-003		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Jeff Green			2020-09-05T05:34:36.555Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
